"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="073547","宏�痐舅j78購02","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","98,000","299,000","-201,000","-201,000",
="078018","嘉聯益永豐7A購05","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","224,000","425,000","-201,000","-201,000",
="075815","可成統一7A購03","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","202,000","-202,000","-202,000",
="076935","光磊富邦7A購01","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","63,000","265,000","-202,000","-202,000",
="068914","和大元大75購03","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","100,000","302,000","-202,000","-202,000",
="073056","旺宏群益78購03","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","217,000","419,000","-202,000","-202,000",
="077924","可成元大7A購04","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","5,000","207,000","-202,000","-202,000",
"9939","宏全","96,000","300,000","-204,000","0","0","0","0","0","0","2,000","0","6,000","-6,000","9,000","1,000","8,000","-202,000",
="077015","聯電國票7A購01","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","20,000","223,000","-203,000","-203,000",
="076237","嘉聯益國泰7A購01","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","109,000","312,000","-203,000","-203,000",
="075929","欣興中信79購02","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","10,000","213,000","-203,000","-203,000",
="071490","台玻元大77購02","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","5,000","208,000","-203,000","-203,000",
="071436","瑞昱永豐77購01","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","0","203,000","-203,000","-203,000",
="073554","緯創元大78購01","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","27,000","231,000","-204,000","-204,000",
"2634","漢翔","29,000","283,000","-254,000","0","0","0","0","0","0","50,000","50,000","0","50,000","0","0","0","-204,000",
="076305","和大元大79購06","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","94,000","299,000","-205,000","-205,000",
="077003","宏盛元大7A購02","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","789,000","994,000","-205,000","-205,000",
="077046","聯發科凱基7A購04","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","29,000","234,000","-205,000","-205,000",
="077234","廣達永豐7A購01","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","278,000","483,000","-205,000","-205,000",
="073889","GIS永豐78購01","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","135,000","340,000","-205,000","-205,000",
="077010","宏達電兆豐7A購01","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","60,000","266,000","-206,000","-206,000",
="072412","智原凱基78購01","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","677,000","883,000","-206,000","-206,000",
="072842","奇鋐富邦77購01","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","108,000","314,000","-206,000","-206,000",
="070582","嘉聯益永豐76購02","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","78,000","284,000","-206,000","-206,000",
="076503","神達元大81購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","0","208,000","-208,000","-208,000",
="076584","上銀中信7A購03","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","42,000","250,000","-208,000","-208,000",
="070213","京鼎統一77購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","0","208,000","-208,000","-208,000",
="073601","聯電富邦79購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","18,000","226,000","-208,000","-208,000",
="073586","台勝科統一78購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","0","208,000","-208,000","-208,000",
="073906","敦南元大78購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","103,000","311,000","-208,000","-208,000",
="076579","嘉聯益永豐7A購02","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","128,000","337,000","-209,000","-209,000",
="076133","康控永豐79購04","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","0","209,000","-209,000","-209,000",
="075337","宏�眵峇@7A購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","230,000","439,000","-209,000","-209,000",
="067645","樺漢元大75購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","195,000","404,000","-209,000","-209,000",
="072210","力麗群益77購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","0","209,000","-209,000","-209,000",
="072661","和大元大77購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","553,000","762,000","-209,000","-209,000",
="077932","康友元大7A購03","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","0","209,000","-209,000","-209,000",
="077656","晶電富邦7B購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","303,000","512,000","-209,000","-209,000",
="077083","宏�皏x新7B購01","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
="077329","CFA50群益7A購02","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
="068588","台積電兆豐76購02","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
="071598","智易元大77購01","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","578,000","788,000","-210,000","-210,000",
="071537","華榮元富77購01","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
="07414P","臺股指中信7A售15","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
="077574","聯發科元大7A購06","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","145,000","355,000","-210,000","-210,000",
="077127","宏�皏矇�7A購02","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","84,000","295,000","-211,000","-211,000",
="075336","鴻海統一7A購02","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","0","211,000","-211,000","-211,000",
="075750","鴻準日盛79購01","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","0","211,000","-211,000","-211,000",
="07344P","上銀元富7A售02","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","10,000","221,000","-211,000","-211,000",
="071929","大立光國泰78購02","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","483,000","694,000","-211,000","-211,000",
="077797","國巨永豐7A購07","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","40,000","251,000","-211,000","-211,000",
="077067","中興電永豐7A購02","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","0","212,000","-212,000","-212,000",
="073055","仁寶群益77購01","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","267,000","479,000","-212,000","-212,000",
="072052","光寶科元大77購01","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","0","212,000","-212,000","-212,000",
="07404P","技嘉元大7A售02","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","96,000","308,000","-212,000","-212,000",
="074882","新光金凱基79購02","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","39,000","252,000","-213,000","-213,000",
="070234","聯電元大76購01","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","159,000","372,000","-213,000","-213,000",
="06702P","聯發科凱基78售05","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","0","213,000","-213,000","-213,000",
="072566","致茂兆豐78購01","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","139,000","352,000","-213,000","-213,000",
="07446P","上銀兆豐7B售04","0","0","0","0","0","0","0","0","0","-214,000","0","0","0","194,000","408,000","-214,000","-214,000",
="070244","新日興元大76購01","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","181,000","396,000","-215,000","-215,000",
="071973","鴻海國泰77購03","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","55,000","270,000","-215,000","-215,000",
="071562","成霖元富77購01","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","241,000","456,000","-215,000","-215,000",
="075145","嘉聯益統一79購01","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","190,000","406,000","-216,000","-216,000",
="074538","樺漢統一7A購01","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","128,000","344,000","-216,000","-216,000",
="076247","敦南統一7B購01","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","19,000","235,000","-216,000","-216,000",
="071388","禾伸堂凱基77購03","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","453,000","669,000","-216,000","-216,000",
="073981","集盛元大78購01","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","0","216,000","-216,000","-216,000",
="072378","強茂日盛77購02","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","37,000","253,000","-216,000","-216,000",
="073210","友達富邦78購01","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","448,000","664,000","-216,000","-216,000",
="067305","京鼎凱基77購01","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","972,000","1,189,000","-217,000","-217,000",
="070843","正隆元大79購01","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","163,000","380,000","-217,000","-217,000",
="07224P","南亞科麥證7A售03","0","0","0","0","217,000","-217,000","0","0","0","-217,000","0","0","0","0","217,000","-217,000","-217,000",
="074469","南亞麥證7A購02","0","0","0","22,000","239,000","-217,000","0","0","0","-217,000","0","0","0","22,000","239,000","-217,000","-217,000",
="074493","新光金凱基78購01","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","67,000","284,000","-217,000","-217,000",
="077215","奇力新統一81購01","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","250,000","468,000","-218,000","-218,000",
="075846","中橡日盛79購01","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","149,000","367,000","-218,000","-218,000",
="070802","和大元大76購02","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","298,000","516,000","-218,000","-218,000",
="073746","神達永豐78購01","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","11,000","229,000","-218,000","-218,000",
="073559","嘉澤元大78購04","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","93,000","311,000","-218,000","-218,000",
="075624","緯創統一7B購01","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","0","219,000","-219,000","-219,000",
="076299","友達台新7A購01","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","100,000","319,000","-219,000","-219,000",
="06629P","京鼎元大77售03","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","78,000","297,000","-219,000","-219,000",
="06866P","大立光富邦7B售02","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","81,000","300,000","-219,000","-219,000",
="077748","國泰金兆豐7A購01","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","131,000","350,000","-219,000","-219,000",
="075340","嘉聯益統一7B購01","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","460,000","680,000","-220,000","-220,000",
="075041","旺宏玉山7B購01","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","159,000","379,000","-220,000","-220,000",
="071977","宏達電國泰77購01","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","100,000","320,000","-220,000","-220,000",
="073794","東聯麥證7A購01","0","0","0","155,000","375,000","-220,000","0","0","0","-220,000","0","0","0","155,000","375,000","-220,000","-220,000",
="074409","廣宇富邦78購01","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","400,000","620,000","-220,000","-220,000",
="077727","聯茂永豐7A購01","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","0","220,000","-220,000","-220,000",
="075965","嘉聯益兆豐79購01","0","0","0","0","0","0","0","0","0","-221,000","0","0","0","22,000","243,000","-221,000","-221,000",
="071329","裕融統一79購01","0","0","0","0","0","0","0","0","0","-221,000","0","0","0","0","221,000","-221,000","-221,000",
="077076","智原永豐7A購01","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","0","222,000","-222,000","-222,000",
="076951","宏盛凱基7A購01","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","14,000","236,000","-222,000","-222,000",
="076800","味全永豐7A購01","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","291,000","513,000","-222,000","-222,000",
="069479","旺宏元大75購08","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","778,000","1,000,000","-222,000","-222,000",
"1590","亞德客-KY","148,153","363,000","-214,847","0","0","0","10,000","12,000","-2,000","-6,000","11,000","3,000","8,000","0","14,000","-14,000","-222,847",
="05831P","宏達電富邦76售01","0","0","0","0","0","0","0","0","0","-223,000","0","0","0","117,000","340,000","-223,000","-223,000",
="075115","大立光凱基79購07","0","0","0","0","0","0","0","0","0","-224,000","0","0","0","42,000","266,000","-224,000","-224,000",
="076805","正新永豐7A購01","0","0","0","0","0","0","0","0","0","-225,000","0","0","0","0","225,000","-225,000","-225,000",
="074255","儒鴻麥證7A購01","0","0","0","95,000","327,000","-232,000","0","0","0","-225,000","0","0","0","102,000","327,000","-225,000","-225,000",
="074318","智原永豐78購02","0","0","0","0","0","0","0","0","0","-225,000","0","0","0","55,000","280,000","-225,000","-225,000",
"6477","安集","169,000","440,509","-271,509","0","0","0","0","0","0","46,000","46,000","0","46,000","0","0","0","-225,509",
="074495","大立光凱基78購04","0","0","0","0","0","0","0","0","0","-226,000","0","0","0","240,000","466,000","-226,000","-226,000",
="077907","鴻海元大7A購12","0","0","0","0","0","0","0","0","0","-226,000","0","0","0","0","226,000","-226,000","-226,000",
="076689","鴻海台新7B購01","0","0","0","0","0","0","0","0","0","-227,000","0","0","0","2,000","229,000","-227,000","-227,000",
="076202","友達日盛79購01","0","0","0","0","0","0","0","0","0","-227,000","0","0","0","22,000","249,000","-227,000","-227,000",
="07270P","國巨統一7A售07","0","0","0","0","0","0","0","0","0","-228,000","0","0","0","356,000","584,000","-228,000","-228,000",
="076270","潤泰全日盛79購01","0","0","0","0","0","0","0","0","0","-229,000","0","0","0","1,000","230,000","-229,000","-229,000",
="076348","聚陽元大7A購01","0","0","0","0","0","0","0","0","0","-229,000","0","0","0","56,000","285,000","-229,000","-229,000",
="076424","上証2X元大7A購02","0","0","0","0","0","0","0","0","0","-229,000","0","0","0","149,000","378,000","-229,000","-229,000",
="071207","臻鼎元大77購01","0","0","0","0","0","0","0","0","0","-229,000","0","0","0","323,000","552,000","-229,000","-229,000",
="073649","可成群益78購02","0","0","0","0","0","0","0","0","0","-229,000","0","0","0","122,000","351,000","-229,000","-229,000",
